PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt
1,2025-08-08,10:09:37,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.18281,0.6273182496,-2.738443366,2210.263813,218.2276774,01:15:00,5.4711,1.44786,6.27136,-17.90794,18.17013,14.35786,4.55767,0.11835,79.59634,-2.762180312,-0.02065642869,0.4323078148,-8.60217,9.76009,-1.25272,50,5.50863,5.64268,-126.86083000000001,0.86023,-14.03328,25.69643,-16.25179,d309450b-343f-406d-bed6-cb02bcb0364f,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,87.18889,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.07345334,2143.922269,0.9699847845,NA
2,2025-08-08,10:09:56,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.19242,-0.08244489297,-1.43180729,2362.310925,215.6435788,01:15:00,5.33732,1.70959,6.21245,-18.64715,17.81013,12.79676,3.70729,1.45452,78.90302,-3.625465983,1.002909235,0.4345738248,-7.44027,9.76696,-1.60885,50,5.32183,2.7914,-126.88423,-0.73645,-12.00461,28.45776,-16.4154,29dc022b-b6aa-4802-862e-0569d35d009f,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,86.73426,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.59156086,2239.034626,0.9478153795,NA
3,2025-08-08,10:10:16,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,86.77467,-1.55615135,-1.934448758,2381.184302,221.1601681,01:15:00,5.43531,1.47415,6.17548,-20.1507,16.78852,14.69474,2.31797,0.91177,78.58873,-5.374689006,0.8604435874,0.4374367257,-8.6295,9.65616,-1.33558,50,5.30757,3.82499,-126.18187,-4.02893,-13.75703,28.36132,-16.78033,2f6ac81e-11d0-4f72-9d11-8edf72cfe2df,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,86.16661,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2025-08-08,10:10:34,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.57948,-2.233535001,-2.9016048,2335.984319,205.2080079,12:45:00,5.32288,1.66688,6.41308,-18.99413,16.78838,7.91371,1.68319,-0.34321,79.85584,-5.832407236,-1.396891269,0.4305333478,-5.19711,9.88607,-1.46344,50,5.15459,6.22566,-127.31796,-5.51825,-8.49387,27.1913,-16.01679,5a77e344-8d11-457c-914a-e82c346f689e,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,87.54824,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6786247285,2335.820468,0.9999298579,NA
5,2025-08-08,10:10:49,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,85.97609,-2.435564341,-2.259849417,2293.501628,212.2675133,01:00:00,5.41566,1.66644,6.69276,-18.70568,18.40884,11.62875,1.62678,0.5681,77.52477,-6.019411418,-0.02131715723,0.4384734963,-7.22363,11.06143,-1.52089,50,5.24618,4.62692,-124.99976,-5.81289,-11.23371,29.2156,-14.97206,111f14f9-f214-4931-ae4b-cc1d24b86c0b,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,85.96287,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.72167159,1885.094715,0.8219286576,NA
6,2025-08-08,10:11:05,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.91247,-2.164829112,-2.450158286,2320.096603,219.1488134,01:15:00,5.3573,1.52916,6.41383,-18.92874,16.65265,13.56585,1.78715,0.40601,79.92215,-5.758385254,0.1355803477,0.4293216953,-8.20355,9.81809,-1.3606,50,5.19407,5.07918,-127.8307,-5.38163,-13.47285,28.18661,-16.04962,9509c3b8-f367-4998-ac29-891c001c3070,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,87.79533,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.66902957,2108.350474,0.908733917,NA
7,2025-08-08,10:11:22,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.67284,-0.9501637224,-1.776506096,2377.605973,220.5315664,01:15:00,5.37958,1.60819,6,-19.82207,16.59118,14.21062,2.84695,1.14603,79.32355,-4.698814958,0.9179033497,0.4343113373,-8.267,9.30293,-1.47642,50,5.29411,3.51289,-127.48976,-2.731,-13.45405,28.94702,-17.03408,c6c6bcf0-ccb4-4603-833e-32fb6948344c,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,86.78668,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2025-08-08,10:11:41,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,88.11613,-1.282272223,-1.792852773,2341.271576,222.8090685,01:30:00,5.4327,1.67154,6.17383,-18.8571,16.84397,15.62382,2.67642,1.31742,80.02092,-4.851839434,1.173702939,0.4300431488,-9.06756,9.58028,-1.54412,50,5.32625,3.5391,-128.18582,-3.4419,-14.96992,28.42137,-16.35766,a19b14dd-74a4-4de8-aed0-9ef2044b4d5c,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,87.64804,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88158284,2251.903651,0.9618293213,NA
9,2025-08-08,10:12:02,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.17626,-2.075869765,-2.925451479,2326.635268,219.4727015,01:15:00,5.41877,1.30704,6.47175,-17.93136,18.20202,15.00171,2.01505,-0.13137,79.18002,-5.486442378,-0.06359320612,0.4326390835,-9.15656,10.66767,-1.10795,50,5.26461,6.05325,-126.72887,-5.10509,-14.77644,27.75859,-14.95906,a03ed76c-2a2c-4117-9abe-c1d71b92aecf,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,87.12213,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.49131276,2193.300669,0.9426920924,NA
10,2025-08-08,10:12:19,"Theile, Garrett",1000352773,Right,NA,NA,Fastball,Live,NA,87.11743,-1.466539936,-2.425653722,2360.518619,217.7549639,01:15:00,5.36543,1.27182,6.44198,-17.92903,18.3403,14.2227,2.52248,0.22716,78.88177,-4.882861361,0.2911424486,0.4334521284,-8.59492,10.56971,-1.10639,50,5.25339,4.96494,-126.70721,-3.7542,-13.82314,28.47836,-15.17486,e2e70262-7042-4d55-b4c6-a60f8b23f103,8fe8ea5b-436e-4119-96ff-7eadd05a51ad,86.95871,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.06624951,2187.610838,0.9267500877,NA
